date,hotelid,hotelname,price,resid,planid,pref,city,GA,device,ref
2023/11/28,S400308,ホテルＷＢＦグランデ博多,24750,2486952577,3453879-25340046-8275030-14653345,Kanagawa,Kawasaki,GA1017795033.1698558577,desktop,tour.ne.jp / referral
2023/12/27,S400029,八百治博多ホテル,6089,2487059881,3453879-25246936-8275030-14585501,Tochigi,Otawara,GA1017795033.1698558577,desktop,tour.ne.jp / referral
2023/10/31,S400279,ホテルビスタ福岡［中洲川端］,16500,2486837558,3453879-25253790-8275030-14590596,Tokyo,(not set),GA1017795033.1698558577,desktop,tour.ne.jp / referral
2023/11/3,S400308,ホテルＷＢＦグランデ博多,20460,2486851812,3453879-25340170-8275030-14653463,Tokyo,(not set),GA1017795033.1698558577,desktop,tour.ne.jp / referral
2023/10/29,S400029,八百治博多ホテル,13278,2486839986,3453879-25246936-8275030-14585501,Tokyo,(not set),GA1017795033.1698558577,desktop,tour.ne.jp / referral
2023/10/29,S040188,ホテルビスタ仙台,14300,2486839854,3488665-26184820-8463684-15320936,Tokyo,(not set),GA1017795033.1698558577,desktop,tour.ne.jp / referral
2023/10/5,S270026,大阪東急ＲＥＩホテル,9900,2486712127,3488517-26105946-8463366-15252503,Tokushima,Yoshinogawa,GA1019035540.1681998423,desktop,trivago / referral
2023/11/25,S270017,ホテルグランヴィア大阪,76000,2486920887,3496917-26223810-8494473-15355605,Tokushima,Yoshinogawa,GA1019035540.1681998423,desktop,trivago / referral
2023/10/19,S280412,ダイワロイネットホテル神戸三宮中央通り,22660,2486766692,3488531-26062735-8463392-15213896,Tokushima,Yoshinogawa,GA1019035540.1681998423,desktop,trivago / referral
2023/12/6,S270017,ホテルグランヴィア大阪,76000,2486964538,3496917-26223810-8494473-15355605,Tokushima,Yoshinogawa,GA1019035540.1681998423,desktop,criteo / display
2023/11/17,S270017,ホテルグランヴィア大阪,76000,2486913138,3496917-26223810-8494473-15355605,Tokushima,Yoshinogawa,GA1019035540.1681998423,desktop,trivago / referral
2023/11/9,S130256,東急ステイ水道橋,21890,2486868866,3444970-25304863-8213373-14627106,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/11/8,S130823,ヴィアイン飯田橋後楽園,19000,2486875134,3444970-25166086-8213373-14527902,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/10/16,S230299,リッチモンドホテル名古屋新幹線口,16438,2486778766,3448616-25148684-8261630-14518465,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/10/21,S130256,東急ステイ水道橋,20790,2486795092,3444970-25305350-8213373-14627309,Tochigi,Oyama,GA1019042926.1530191719,mobile,(direct) / (none)
2023/10/16,S230359,東横イン名古屋名駅南,21890,2486779983,3448616-26036717-8261630-15193019,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/11/8,S130256,東急ステイ水道橋,23210,2486875800,3444970-25304863-8213373-14627106,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/12/1,S130253,東急ステイ池袋,17800,2486947573,3465622-25520723-8305710-14787020,Hokkaido,Muroran,GA1019042926.1530191719,mobile,(direct) / (none)
2023/10/16,S130823,ヴィアイン飯田橋後楽園,28100,2486779954,3444970-25166089-8213373-14527905,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/11/9,S130256,東急ステイ水道橋,20790,2486868830,3444970-25305350-8213373-14627309,Tokyo,(not set),GA1019042926.1530191719,mobile,(direct) / (none)
2023/10/21,S270026,大阪東急ＲＥＩホテル,16500,2486793577,3488517-26105945-8463366-15252502,Tokushima,Tokushima,GA102046278.1665576652,desktop,yahoo / cpc
2023/12/16,S170242,ザ・スクエアホテル金沢,10120,2487009960,3490189-26236465-8466898-15366580,Tokushima,Tokushima,GA102046278.1665576652,desktop,yahoo / cpc
2023/11/29,S270028,ホテル法華クラブ大阪,12100,2486955294,3451741-25175983-8268830-14534631,Tokushima,Tokushima,GA102046278.1665576652,desktop,yahoo / cpc
2023/12/16,S270446,ホテルＷＢＦなんば元町,13200,2487009954,3488517-26156500-8463366-15296189,Tokushima,Tokushima,GA102046278.1665576652,desktop,yahoo / cpc
2023/12/16,S170242,ザ・スクエアホテル金沢,10120,2487009963,3490189-26236465-8466898-15366580,Tokushima,Tokushima,GA102046278.1665576652,desktop,yahoo / cpc
2023/12/16,S270446,ホテルＷＢＦなんば元町,13200,2487009944,3488517-26156500-8463366-15296189,Tokushima,Tokushima,GA102046278.1665576652,desktop,yahoo / cpc
2023/11/21,S130067,渋谷エクセルホテル東急,26900,2486905107,3492910-26318380-8472788-15438445,Tokyo,(not set),GA1020527537.1700410503,mobile,tour.ne.jp / referral
2023/11/21,S130086,小田急ホテルセンチュリーサザンタワー,30900,2486907018,3486650-26085806-8453883-15234964,Tokyo,Nerima City,GA1020527537.1700410503,mobile,google / cpc
2023/11/21,S130086,小田急ホテルセンチュリーサザンタワー,30900,2486904885,3486650-26085806-8453883-15234964,Tokyo,Nerima City,GA1020527537.1700410503,mobile,tour.ne.jp / referral
2023/11/21,S130067,渋谷エクセルホテル東急,30000,2486905337,3492910-26318380-8472788-15438445,Tokyo,(not set),GA1020527537.1700410503,mobile,tour.ne.jp / referral
2023/11/20,S130086,小田急ホテルセンチュリーサザンタワー,30900,2486908067,3486650-26085806-8453883-15234964,Tokyo,(not set),GA1020527537.1700410503,mobile,tour.ne.jp / referral
2023/11/20,S130086,小田急ホテルセンチュリーサザンタワー,30900,2486908846,3486650-26085806-8453883-15234964,Tokyo,(not set),GA1020527537.1700410503,mobile,tour.ne.jp / referral
2023/11/26,S140015,横浜桜木町ワシントンホテル,15400,2486923895,3500849-26478621-8503958-15569274,Shimane,Matsue,GA1020595284.1700910360,mobile,tour.ne.jp / referral
2023/11/26,S140495,横浜東急ＲＥＩホテル,35640,2486923958,3500849-26489611-8503958-15578663,Hiroshima,Higashihiroshima,GA1020595284.1700910360,mobile,tour.ne.jp / referral
2023/11/26,S140015,横浜桜木町ワシントンホテル,24200,2486923830,3500849-26478621-8503958-15569274,Shimane,Matsue,GA1020595284.1700910360,mobile,tour.ne.jp / referral
2023/11/26,S140015,横浜桜木町ワシントンホテル,15400,2486923885,3500849-26478621-8503958-15569274,Shimane,Matsue,GA1020595284.1700910360,mobile,tour.ne.jp / referral
2023/11/26,S140015,横浜桜木町ワシントンホテル,11000,2486923817,3500849-26478621-8503958-15569274,Shimane,Matsue,GA1020595284.1700910360,mobile,tour.ne.jp / referral
2023/11/26,S140495,横浜東急ＲＥＩホテル,15840,2486923940,3500849-26489611-8503958-15578663,Hiroshima,Higashihiroshima,GA1020595284.1700910360,mobile,tour.ne.jp / referral
2023/9/29,S010151,三井ガーデンホテル札幌,11000,2486663481,3453835-25106060-8274882-14487651,Tokyo,Minato City,GA102065766.1668048718,desktop,bing / cpc
2023/11/1,S010151,三井ガーデンホテル札幌,9350,2486828587,3453835-25106059-8274882-14487651,Tokyo,Minato City,GA102065766.1668048718,desktop,bing / cpc
2023/11/6,S010143,ホテル法華クラブ札幌,9020,2486840717,3453835-25105339-8274882-14487061,Tokyo,Minato City,GA102065766.1668048718,desktop,bing / cpc
2023/12/4,S010143,ホテル法華クラブ札幌,15840,2486976608,3453835-25105339-8274882-14487061,Tokyo,Minato City,GA102065766.1668048718,desktop,bing / organic
2024/1/4,S010143,ホテル法華クラブ札幌,7700,2487041559,3453835-25105339-8274882-14487061,Tokyo,Minato City,GA102065766.1668048718,desktop,bing / cpc
2023/11/28,S010143,ホテル法華クラブ札幌,11000,2486952781,3490955-26147505-8468940-15287921,Tokyo,Minato City,GA102065766.1668048718,desktop,yahoo / cpc
2023/12/10,S130058,ニューオータニイン東京,16500,2486996525,3500586-26496472-8503227-15585021,Taipei City,(not set),GA1020828033.1688195679,desktop,tour.ne.jp / referral
2023/12/10,S130058,ニューオータニイン東京,31900,2486996466,3500586-26496472-8503227-15585021,Taipei City,(not set),GA1020828033.1688195679,desktop,tour.ne.jp / referral
2023/12/10,S130058,ニューオータニイン東京,17600,2486996441,3500586-26496472-8503227-15585021,Taipei City,(not set),GA1020828033.1688195679,desktop,tour.ne.jp / referral
2023/12/10,S130058,ニューオータニイン東京,17600,2486996581,3500586-26496472-8503227-15585021,Taipei City,(not set),GA1020828033.1688195679,desktop,tour.ne.jp / referral
2023/12/10,S130058,ニューオータニイン東京,30800,2486996533,3500586-26496472-8503227-15585021,Taipei City,(not set),GA1020828033.1688195679,desktop,tour.ne.jp / referral
2023/12/10,S130058,ニューオータニイン東京,16500,2486996417,3500586-26496472-8503227-15585021,Taipei City,(not set),GA1020828033.1688195679,desktop,tour.ne.jp / referral
2023/12/7,S210126,白鳥高原ホテル,62244,KA0029373d,0-1000159374-0-1000034036,Iwate,Iwaizumi,GA1022126645.1701856499,mobile,google / cpc
2023/12/6,S210126,白鳥高原ホテル,47250,KA9029366a,0-1000159359-0-1000034030,Tokyo,(not set),GA1022126645.1701856499,mobile,google / cpc
2023/12/9,S210061,恵那峡グランドホテル,29200,2486994493,3483694-25947602-8426221-15118715,Yamagata,Yamagata,GA1022126645.1701856499,mobile,google / cpc
2023/12/9,S210126,白鳥高原ホテル,71410,KA6029387b,0-1000159376-0-1000034037,Tokyo,(not set),GA1022126645.1701856499,mobile,google / organic
2023/12/9,S210061,恵那峡グランドホテル,36200,2486994536,3483694-25947602-8426221-15118715,Yamagata,Yamagata,GA1022126645.1701856499,mobile,google / cpc
2023/11/22,S120086,ホテルグリーンタワー幕張,33000,2486938352,3487868-26160708-8462412-15299946,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/26,S120128,テトランゼ幕張稲毛海岸ホテル,26620,2486922655,3487868-26161783-8462412-15300614,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/24,S120086,ホテルグリーンタワー幕張,62700,2486937225,3487868-26161062-8462412-15299972,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/14,S120128,テトランゼ幕張稲毛海岸ホテル,26620,2486889508,3487868-26161783-8462412-15300614,Aichi,Nagoya,GA1027469606.1699947247,desktop,(direct) / (none)
2023/11/25,S120128,テトランゼ幕張稲毛海岸ホテル,26620,2486921966,3487868-26161783-8462412-15300614,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/25,S120128,テトランゼ幕張稲毛海岸ホテル,26620,2486921638,3487868-26161783-8462412-15300614,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/12/10,S120128,テトランゼ幕張稲毛海岸ホテル,11220,2486996531,3487868-26161736-8462412-15300576,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/24,S120086,ホテルグリーンタワー幕張,23100,2486937011,3487868-26160708-8462412-15299946,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/22,S120086,ホテルグリーンタワー幕張,19800,2486938094,3487868-26160708-8462412-15299946,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/12/10,S120128,テトランゼ幕張稲毛海岸ホテル,11220,2486996509,3487868-26161736-8462412-15300576,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/25,S120128,テトランゼ幕張稲毛海岸ホテル,26620,2486921943,3487868-26161783-8462412-15300614,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/11/24,S120128,テトランゼ幕張稲毛海岸ホテル,37180,2486937425,3487868-26161784-8462412-15300615,Aichi,Nagoya,GA1027469606.1699947247,desktop,GoogleHotelAds / referral
2023/12/28,S280004,ホテルヒューイット甲子園,19800,2487050963,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/24,S280004,ホテルヒューイット甲子園,14300,2487021137,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/28,S280004,ホテルヒューイット甲子園,31350,2487050848,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/28,S280004,ホテルヒューイット甲子園,19800,2487050982,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/28,S280004,ホテルヒューイット甲子園,23100,2487050902,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/24,S280004,ホテルヒューイット甲子園,19800,2487021107,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/24,S280004,ホテルヒューイット甲子園,19800,2487021126,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/24,S280004,ホテルヒューイット甲子園,19800,2487021131,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/24,S280004,ホテルヒューイット甲子園,19800,2487021355,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/28,S280004,ホテルヒューイット甲子園,31350,2487050892,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/12/28,S280004,ホテルヒューイット甲子園,19800,2487050968,3502102-26378041-8524242-15484570,Fukui,Fukui,GA1029253552.1703424188,mobile,(direct) / (none)
2023/11/28,S400275,東急ステイ福岡天神,92400,2486952603,3453879-25247006-8275030-14585567,Hokkaido,(not set),GA103058036.1696943194,mobile,tripadvisor / referral
2023/10/10,S400275,東急ステイ福岡天神,19800,2486723843,3453879-25247006-8275030-14585567,Mie,Yokkaichi,GA103058036.1696943194,mobile,google / organic
2023/11/23,S400275,東急ステイ福岡天神,44000,2486933616,3453879-25247006-8275030-14585567,Niigata,Murakami,GA103058036.1696943194,mobile,google / organic
2023/10/10,S400275,東急ステイ福岡天神,66000,2486723635,3453879-25247006-8275030-14585567,Mie,Yokkaichi,GA103058036.1696943194,mobile,google / organic
2023/10/19,S400275,東急ステイ福岡天神,13200,2486765714,3453879-25247008-8275030-14585569,Tokyo,(not set),GA103058036.1696943194,mobile,google / cpc
2023/11/23,S400275,東急ステイ福岡天神,31900,2486932486,3453879-25247006-8275030-14585567,Ehime,Niihama,GA103058036.1696943194,mobile,google / organic
2023/11/23,S400275,東急ステイ福岡天神,11000,2486935174,3453879-25247006-8275030-14585567,Hyogo,Shiso,GA103058036.1696943194,mobile,google / organic
2023/12/25,S130792,東京ガーデンパレス,28300,2487022674,3489203-26182317-8465036-15318665,Toyama,Takaoka,GA103218210.1703497783,mobile,trivago / referral
2023/12/25,S130792,東京ガーデンパレス,16350,2487022784,3489203-26182312-8465036-15318661,Toyama,Takaoka,GA103218210.1703497783,mobile,tour.ne.jp / referral
2023/12/25,S130792,東京ガーデンパレス,17450,2487022646,3489203-26182315-8465036-15318663,Toyama,Takaoka,GA103218210.1703497783,mobile,trivago / referral
2023/12/25,S130792,東京ガーデンパレス,17450,2487022656,3489203-26182315-8465036-15318663,Toyama,Takaoka,GA103218210.1703497783,mobile,trivago / referral
2023/12/25,S130792,東京ガーデンパレス,15950,2487022726,3489203-26182315-8465036-15318663,Toyama,Takaoka,GA103218210.1703497783,mobile,trivago / referral
2023/12/25,S130792,東京ガーデンパレス,16350,2487022707,3489203-26182312-8465036-15318661,Toyama,Takaoka,GA103218210.1703497783,mobile,trivago / referral
2023/11/30,S010848,ホテルラフィナート札幌,6600,2486943517,3453835-25105698-8274882-14487354,Tokyo,Shinjuku City,GA1032512238.1699063226,desktop,atrrd.valuecommerce.com / referral
2023/11/23,S010848,ホテルラフィナート札幌,6600,2486930418,3490955-26147785-8468940-15288156,Tokyo,Shinjuku City,GA1032512238.1699063226,desktop,atrrd.valuecommerce.com / referral
2023/11/23,S010848,ホテルラフィナート札幌,11000,2486933765,3453836-25151495-8274883-14520764,Tokyo,Shinjuku City,GA1032512238.1699063226,desktop,atrrd.valuecommerce.com / referral
2023/11/15,S010848,ホテルラフィナート札幌,6050,2486881460,3453836-25151495-8274883-14520764,Tokyo,Shinjuku City,GA1032512238.1699063226,desktop,atrrd.valuecommerce.com / referral
2023/11/4,S010848,ホテルラフィナート札幌,5500,2486852523,3453836-25151494-8274883-14520764,Tokyo,Edogawa City,GA1032512238.1699063226,desktop,atrrd.valuecommerce.com / referral
2023/11/1,S140020,ホテルＪＡＬシティ関内横浜,26840,2486828499,3490922-26266721-8468777-15393052,Aichi,Nagoya,GA1035412583.1692082042,mobile,rtbhouse / display
2023/11/4,S140028,新横浜プリンスホテル,19360,2486855074,3490922-26276973-8468777-15402020,Aichi,Nagoya,GA1035412583.1692082042,mobile,rtbhouse / display
2023/11/25,S140008,横浜ロイヤルパークホテル,33000,2486928731,3490922-26266732-8468777-15393063,Aichi,Nagoya,GA1035412583.1692082042,mobile,rtbhouse / display
2023/11/25,S140008,横浜ロイヤルパークホテル,33000,2486928711,3490922-26266732-8468777-15393063,Aichi,Nagoya,GA1035412583.1692082042,mobile,rtbhouse / display
2024/1/8,S140008,横浜ロイヤルパークホテル,33000,2487073387,3490922-26276163-8468777-15401370,Aichi,Nagoya,GA1035412583.1692082042,mobile,rtbhouse / display
2023/11/15,S130927,住友不動産ホテル ヴィラフォンテーヌグランド羽田空港,27500,2486883344,3494942-26337340-8478127-15453067,Taoyuan City,Zhongli District,GA103592473.1698067717,desktop,kakaku.com / referral
