name,title,summary,url,ido,keido
品川プリンスホテル, 品川プリンスホテル 水族館や映画館も備えるホテルでエンターテインメントも楽しむ,"品川駅から徒歩約2分、都会にそびえ立つエンターテインメントタウン。地上約140ｍ、約2,000平米の空間を持つ「TABLE 9 TOKYO」をはじめとする多彩なレストラン、水族館、映画館、ボウリングセンターなどのエンターテインメント施設を備える。エキサイティングな体験を、ぜひ品川プリンスホテルで。",https://www.ikyu.com/00000660/,35.627628,139.736745
レンブラントホテル海老名, レンブラントホテル海老名 海老名駅徒歩8分、ゆとりある空間で叶う快適なホテルステイ,ゆとりのある快適空間の中で、豊かなアーバンライフを演出。ご宿泊、お食事、ご披露宴、各種パーティーやイベントなど、 レンブラントホテル海老名はあなたの素敵な時間をお手伝いさせていただきます。,https://www.ikyu.com/00000661/,35.450381,139.395542
グランド ハイアット 東京, グランド ハイアット 東京 六本木ヒルズの一画に位置する、スタイリッシュで都会的な空間,ビジネス、カルチャー、グルメ、ファッションなどの最先端の情報や、商品が集まる国際的文化都市・東京の中心地、六本木に位置する高級ホテル、グランド ハイアット 東京。映画館やショッピングエリア、オフィスを含む六本木のランドマーク「六本木ヒルズ」の一画にあり、銀座のショッピング エリアや霞ヶ関の行政区域へのアクセスの良さも特徴です。館内には約200点のアートピースが置かれ、スタイリッシュでコンテンポラリーながらも厳選された天然素材が心地よい、ぬくもり溢れる空間となっています。10のレストラン・バーでは様々な種類の料理を、またジャズラウンジでは毎夜ライブエンターテイメントをお楽しみいただけます。スパエリアにはジェットバスやプール、ジムを完備しておりますので、旅の疲れを癒やしてゆったりとした時間をお過ごしください。,https://www.ikyu.com/00000662/,35.659832,139.728402
大和屋本店, 大和屋本店 明治元年に道後温泉で創業した純和風数奇屋造りの歴史ある宿,その昔、聖徳太子も来浴された日本最古の温泉・道後。その地に明治元年に創業した大和屋の心を受け継いで平成八年夏、大和屋本店として新たに開業いたしました。日本の美と心を極めた旅館のもてなしにホテルのサービスを添えてお出迎え。懐かしくも美しい、新しい日本がここにあります。,https://www.ikyu.com/00000663/,33.852654,132.786265
ことひら温泉琴参閣, ことひら温泉琴参閣 こんぴらさんの門前、四国最大級を誇る天然温泉が自慢の温泉旅館,春夏秋冬　ふるくから、こんぴらさんの門前で栄えてきた心あたたまる町。そこには、気持ちがいろづく出逢いがあります。忘れていた感動がよみがえってきます。馥郁たる季節の香りと味わいがあります。人と人、人とふる里、人と歴史が織り上げてきたすばらしきこんぴら情緒。 ことひら温泉琴参閣。おもてなしの心をひとつに結いあげて、お迎えいたします。風雅な寛ぎと、古き良き日本の心をゆったりとお味わいください。,https://www.ikyu.com/00000664/,34.190141,133.816941
パークホテル東京, パークホテル東京 空間、食、旅、それぞれのシーンでアートを体感できるホテル,東京・汐留の高層階ホテル。全室26階以上に位置し、都心の景色を一望できます。汐留駅直結、新橋駅徒歩7分、お台場、銀座、成田・羽田空港などへのアクセス抜群。大きな窓から美しい景色を眺めて寛げるラウンジや、高さ30メートルの開放感あふれる宿泊者専用ラウンジ、季節の食を提供するレストラン、スパなどを備えます。地上から隔絶された静かな空間をアートが彩ります。日本の四季を表す展示や、国内外アーティストの作品を飾る９フロアの展示など、計400点以上の作品はホテルの落ち着いた空気に寄り添い、美術館のような雰囲気を作り出します。高層階のホテルとアートの調和が生み出す静謐な非日常空間で、ゆっくり流れる時間をご堪能ください。,https://www.ikyu.com/00000665/,35.663189,139.759556
小豆島国際ホテル, 小豆島国際ホテル 瀬戸内の絶景に囲まれた、エンジェルロードに最も近い宿,恋人の聖地「エンジェルロード」と最高の景観を有する、小豆島最大級のシーサイド・リゾートホテル小豆島の自然と美しく調和し、どのお部屋からも四国屋島をはじめとする瀬戸内の素晴らしい景観が眺められるという立地が小豆島国際ホテルの最大の魅力です。ホテル左手には、2009年に恋人の聖地に認定された、小豆島の縁結びスポット「エンジェルロード」が隣接しており、干潮時に島と島とが結ばれるという、大自然が織り成す神秘的な光景をご覧いただけます。エンジェルロードを愛する人とわたると、幸せが約束されるという言い伝えがあり、季節を問わず多くの方々が訪れる小豆島を代表する人気スポットです。館内には波打ち際に隣接する露天風呂やレストランなどがあり、小豆島最大収容の多目的リゾートホテルの醍醐味をご満喫いただけます。,https://www.ikyu.com/00000666/,34.479391,134.187698
リーガロイヤルホテル新居浜, リーガロイヤルホテル新居浜 オリーブやミカンの木を配し、瀬戸内の穏やかな自然に囲まれた癒し空間,瀬戸内の温暖な気候と自然に恵まれた、愛媛・新居浜。敷地内にはみかんやオリーブの木を配し、ゆったりとした癒しの空間を演出しています。特別階は四国の自然をテーマにしたゲストルーム。淡いグリーンの色調でインテリアを整え、心見ともにリラックスしていただけるようつくられています。レストランでは、瀬戸内海の海の幸をふんだんに使った料理が格別です。,https://www.ikyu.com/00000667/,33.956536,133.266825
ホテルオークラ新潟, ホテルオークラ新潟 信濃川と重要文化財「萬代橋」のたもとに立つ、シックなホテル,心へのおもてなしですべてのお客様に感動とやすらぎを提供し安全と信頼で愛され続ける　ホテルオークラ新潟,https://www.ikyu.com/00000669/,37.919885,139.051057
箱根仙石原プリンスホテル, 箱根仙石原プリンスホテル 箱根の雄大な自然に佇む、気品漂うモダンな温泉リゾート,美しい箱根外輪山の山並みと、雄大な仙石原高原。その表情豊かな四季の移ろいは、古くから人々に愛されてきました。この魅力あふれるリゾート仙石原の地に、落ち着いたたたずまいを構える、箱根仙石原プリンスホテル。ゆとりと空間とがみごとに調和しており、湯量豊富な温泉やスペインから取り寄せた家具調度など気品あふれるたたずまいで心地よい時間が流れるプライベートライフを演出します。,https://www.ikyu.com/00000671/,35.260333,138.995206
